id,netuid,subnet_slug,subnet_name,kind,name,provider,authority,url,auth_required,public_safe,probe_status
sn-94-subnetradar-dashboard,94,sn-94,Bitsota,dashboard,Bitsota SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/94,false,true,
sn-94-taomarketcap-dashboard,94,sn-94,Bitsota,dashboard,Bitsota TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/94,false,true,
sn-94-taopedia-article,94,sn-94,Bitsota,docs,Bitsota Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_94/index.mdx,false,true,
sn-94-tensorplex-docs,94,sn-94,Bitsota,docs,Bitsota Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/94,false,true,
sn-94-website-common-docs,94,sn-94,Bitsota,docs,Bitsota docs,opentensor,registry-observed,https://bitsota.ai/docs,false,true,
sn-95-actual-model-registry,95,actual,Actual,data-artifact,Actual model registry,actual-computer,provider-claimed,https://models.actual.inc/,false,true,
sn-95-actual-website,95,actual,Actual,website,Actual Computer website,actual-computer,provider-claimed,https://actual.inc/,false,true,
sn-95-backprop-dashboard,95,actual,Actual,dashboard,Actual Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/95-actual,false,true,
sn-95-subnetradar-dashboard,95,actual,Actual,dashboard,Actual SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/95,false,true,
sn-95-taomarketcap-dashboard,95,actual,Actual,dashboard,Actual TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/95,false,true,
sn-95-taopedia-article,95,actual,Actual,docs,Actual Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_95/index.mdx,false,true,
sn-95-tensorplex-docs,95,actual,Actual,docs,Actual Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/95,false,true,
sn-96-backprop-dashboard,96,sn-96,Verathos,dashboard,Verathos Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/96-verathos,false,true,
sn-96-subnetradar-dashboard,96,sn-96,Verathos,dashboard,Verathos SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/96,false,true,
sn-96-taomarketcap-dashboard,96,sn-96,Verathos,dashboard,Verathos TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/96,false,true,
sn-96-taopedia-article,96,sn-96,Verathos,docs,Verathos Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_96/index.mdx,false,true,
sn-96-tensorplex-docs,96,sn-96,Verathos,docs,Verathos Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/96,false,true,
sn-96-verathos-chat,96,sn-96,Verathos,dashboard,Verathos chat app,verathos,official,https://verathos.ai/chat,false,true,
sn-96-verathos-docs,96,sn-96,Verathos,docs,Verathos docs,verathos,official,https://verathos.ai/docs,false,true,
sn-96-verathos-examples,96,sn-96,Verathos,example,Verathos code examples,verathos,official,https://github.com/verathos-ai/verathos/tree/main/examples,false,true,
sn-96-verathos-models-api,96,sn-96,Verathos,subnet-api,Verathos models API,verathos,official,https://api.verathos.ai/v1/models,false,true,
sn-96-verathos-openapi,96,sn-96,Verathos,openapi,Verathos OpenAPI schema,verathos,official,https://verathos.ai/openapi.json,false,true,
sn-96-verathos-source,96,sn-96,Verathos,source-repo,Verathos source repository,verathos,official,https://github.com/verathos-ai/verathos,false,true,
sn-96-verathos-website,96,sn-96,Verathos,website,Verathos website,verathos,official,https://verathos.ai/,false,true,
sn-97-backprop-dashboard,97,sn-97,Albedo,dashboard,Albedo Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/97-albedo,false,true,
sn-97-github-readme-unitone-labs-flamewire-docs-1,97,sn-97,Albedo,docs,Albedo docs,tensorplex-subnet-docs,registry-observed,https://docs.flamewire.io/docs/miners/registration,false,true,
sn-97-native-chain-github,97,sn-97,Albedo,source-repo,Albedo GitHub source repository,opentensor,registry-observed,https://github.com/unarbos/albedo,false,true,
sn-97-native-chain-website,97,sn-97,Albedo,website,Albedo website,opentensor,registry-observed,https://us-east-1.hippius.com/albedo/index.html,false,true,
sn-97-subnetradar-dashboard,97,sn-97,Albedo,dashboard,Albedo SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/97,false,true,
sn-97-taomarketcap-dashboard,97,sn-97,Albedo,dashboard,Albedo TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/97,false,true,
sn-97-taopedia-article,97,sn-97,Albedo,docs,Albedo Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_97/index.mdx,false,true,
sn-97-tensorplex-docs,97,sn-97,Albedo,docs,Albedo Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/97,false,true,
sn-97-website-common-docs,97,sn-97,Albedo,docs,Albedo docs,opentensor,registry-observed,https://us-east-1.hippius.com/docs,false,true,
sn-97-website-common-openapi-json,97,sn-97,Albedo,openapi,Albedo OpenAPI JSON,opentensor,registry-observed,https://us-east-1.hippius.com/openapi.json,false,true,
sn-98-backprop-dashboard,98,sn-98,ForeverMoney,dashboard,ForeverMoney Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/98-forevermoney,false,true,
sn-98-forevermoney-source,98,sn-98,ForeverMoney,source-repo,ForeverMoney source repository,forevermoney,official,https://github.com/SN98-ForeverMoney/forever-money,false,true,
sn-98-forevermoney-website,98,sn-98,ForeverMoney,website,ForeverMoney website,forevermoney,official,https://forevermoney.ai/,false,true,
sn-98-subnetradar-dashboard,98,sn-98,ForeverMoney,dashboard,ForeverMoney SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/98,false,true,
sn-98-taomarketcap-dashboard,98,sn-98,ForeverMoney,dashboard,ForeverMoney TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/98,false,true,
sn-98-taopedia-article,98,sn-98,ForeverMoney,docs,ForeverMoney Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_98/index.mdx,false,true,
sn-98-tensorplex-docs,98,sn-98,ForeverMoney,docs,ForeverMoney Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/98,false,true,
sn-98-website-link-forevermoney-ai-docs-2,98,sn-98,ForeverMoney,docs,ForeverMoney docs,forevermoney,registry-observed,https://docs.forevermoney.ai/,false,true,
sn-99-backprop-dashboard,99,sn-99,Leoma,dashboard,Leoma Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/99-leoma,false,true,
sn-99-github-readme-rendixnetwork-leoma-docs-2,99,sn-99,Leoma,docs,Leoma docs,opentensor,registry-observed,https://docs.leoma.ai/storage,false,true,
sn-99-native-chain-github,99,sn-99,Leoma,source-repo,Leoma GitHub source repository,opentensor,registry-observed,https://github.com/RendixNetwork/leoma,false,true,
sn-99-native-chain-website,99,sn-99,Leoma,website,Leoma website,opentensor,registry-observed,https://leoma.ai/,false,true,
sn-99-subnetradar-dashboard,99,sn-99,Leoma,dashboard,Leoma SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/99,false,true,
sn-99-taomarketcap-dashboard,99,sn-99,Leoma,dashboard,Leoma TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/99,false,true,
sn-99-taopedia-article,99,sn-99,Leoma,docs,Leoma Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_99/index.mdx,false,true,
sn-99-tensorplex-docs,99,sn-99,Leoma,docs,Leoma Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/99,false,true,
sn-99-website-common-docs,99,sn-99,Leoma,docs,Leoma docs,opentensor,registry-observed,https://leoma.ai/docs,false,true,
sn-100-backprop-dashboard,100,sn-100,Plaτform,dashboard,Plaτform Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/100-pla-form,false,true,
sn-100-native-chain-website,100,sn-100,Plaτform,website,Plaτform website,platform-network,registry-observed,https://platform.network/,false,true,
sn-100-platform-docs,100,sn-100,Plaτform,docs,Platform Network docs,platform-network,official,https://www.platform.network/docs,false,true,
sn-100-platform-source,100,sn-100,Plaτform,source-repo,Platform Network source repository,platform-network,official,https://github.com/PlatformNetwork/platform,false,true,
sn-100-platform-website,100,sn-100,Plaτform,website,Platform Network website,platform-network,official,https://www.platform.network/,false,true,
sn-100-subnetradar-dashboard,100,sn-100,Plaτform,dashboard,Plaτform SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/100,false,true,
sn-100-taomarketcap-dashboard,100,sn-100,Plaτform,dashboard,Plaτform TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/100,false,true,
sn-100-taopedia-article,100,sn-100,Plaτform,docs,Plaτform Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_100/index.mdx,false,true,
sn-100-tensorplex-docs,100,sn-100,Plaτform,docs,Plaτform Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/100,false,true,
sn-101-backprop-dashboard,101,eni,eni,dashboard,Tag101 Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/101-tag101,false,true,
sn-101-native-chain-github,101,eni,eni,source-repo,Tag101 GitHub source repository,opentensor,registry-observed,https://github.com/tag101-ai/tag101,false,true,
sn-101-native-chain-website,101,eni,eni,website,Tag101 website,opentensor,registry-observed,http://tag101.ai/,false,true,
sn-101-subnetradar-dashboard,101,eni,eni,dashboard,Tag101 SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/101,false,true,
sn-101-taomarketcap-dashboard,101,eni,eni,dashboard,Tag101 TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/101,false,true,
sn-101-taopedia-article,101,eni,eni,docs,Tag101 Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_101/index.mdx,false,true,
sn-101-tensorplex-docs,101,eni,eni,docs,Tag101 Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/101,false,true,
sn-102-backprop-dashboard,102,sn-102,ConnitoAI,dashboard,ConnitoAI Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/102-connitoai,false,true,
sn-102-connito-source,102,sn-102,ConnitoAI,source-repo,ConnitoAI source repository,connito,official,https://github.com/Connito-AI/Connito,false,true,
sn-102-connito-website,102,sn-102,ConnitoAI,website,ConnitoAI website,connito,official,https://connito.ai/,false,true,
sn-102-subnetradar-dashboard,102,sn-102,ConnitoAI,dashboard,ConnitoAI SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/102,false,true,
sn-102-taomarketcap-dashboard,102,sn-102,ConnitoAI,dashboard,ConnitoAI TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/102,false,true,
sn-102-taopedia-article,102,sn-102,ConnitoAI,docs,ConnitoAI Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_102/index.mdx,false,true,
sn-102-tensorplex-docs,102,sn-102,ConnitoAI,docs,ConnitoAI Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/102,false,true,
sn-102-website-common-docs,102,sn-102,ConnitoAI,docs,ConnitoAI docs,connito,registry-observed,https://connito.ai/docs,false,true,
sn-103-backprop-dashboard,103,sn-103,Djinn,dashboard,Djinn Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/103-djinn,false,true,
sn-103-djinn-source,103,sn-103,Djinn,source-repo,Djinn source repository,djinn,official,https://github.com/Djinn-Inc/djinn,false,true,
sn-103-djinn-website,103,sn-103,Djinn,website,Djinn website,djinn,official,https://www.djinn.gg/,false,true,
sn-103-native-chain-website,103,sn-103,Djinn,website,Djinn website,djinn,registry-observed,https://djinn.gg/,false,true,
sn-103-subnetradar-dashboard,103,sn-103,Djinn,dashboard,Djinn SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/103,false,true,
sn-103-taomarketcap-dashboard,103,sn-103,Djinn,dashboard,Djinn TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/103,false,true,
sn-103-taopedia-article,103,sn-103,Djinn,docs,Djinn Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_103/index.mdx,false,true,
sn-103-tensorplex-docs,103,sn-103,Djinn,docs,Djinn Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/103,false,true,
sn-103-website-common-docs,103,sn-103,Djinn,docs,Djinn docs,djinn,registry-observed,https://djinn.gg/docs,false,true,
sn-104-backprop-dashboard,104,for-sale-uid1,for sale (burn to uid1),dashboard,for sale (burn to uid1) Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/104-for-sale-burn-to-uid1,false,true,
sn-104-subnetradar-dashboard,104,for-sale-uid1,for sale (burn to uid1),dashboard,for sale (burn to uid1) SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/104,false,true,
sn-104-taomarketcap-dashboard,104,for-sale-uid1,for sale (burn to uid1),dashboard,for sale (burn to uid1) TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/104,false,true,
sn-104-taopedia-article,104,for-sale-uid1,for sale (burn to uid1),docs,for sale (burn to uid1) Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_104/index.mdx,false,true,
sn-104-tensorplex-docs,104,for-sale-uid1,for sale (burn to uid1),docs,for sale (burn to uid1) Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/104,false,true,
sn-105-backprop-dashboard,105,sn-105,Beam,dashboard,Beam Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/105-beam,false,true,
sn-105-native-chain-github,105,sn-105,Beam,repo-registry,Beam GitHub repository registry,opentensor,registry-observed,https://github.com/orgs/Beam-Network/repositories,false,true,
sn-105-native-chain-website,105,sn-105,Beam,website,Beam website,opentensor,registry-observed,https://b1m.ai/,false,true,
sn-105-subnetradar-dashboard,105,sn-105,Beam,dashboard,Beam SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/105,false,true,
sn-105-taomarketcap-dashboard,105,sn-105,Beam,dashboard,Beam TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/105,false,true,
sn-105-taomarketcap-source-repo,105,sn-105,Beam,source-repo,Beam source repository,taomarketcap,registry-observed,https://github.com/orgs/Beam-Network/repositories,false,true,
sn-105-taopedia-article,105,sn-105,Beam,docs,Beam Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_105/index.mdx,false,true,
sn-105-tensorplex-docs,105,sn-105,Beam,docs,Beam Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/105,false,true,
sn-105-website-common-docs,105,sn-105,Beam,docs,Beam docs,opentensor,registry-observed,https://b1m.ai/docs,false,true,
sn-106-backprop-dashboard,106,nodexo,Nodexo,dashboard,Nodexo Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/106-nodexo,false,true,
sn-106-nodexo-console,106,nodexo,Nodexo,dashboard,Nodexo console,nodexo,official,https://console.nodexo.ai/,true,true,
sn-106-nodexo-docs,106,nodexo,Nodexo,docs,Nodexo docs,nodexo,official,https://docs.nodexo.ai/,false,true,
sn-106-nodexo-website,106,nodexo,Nodexo,website,Nodexo website,nodexo,official,https://nodexo.ai/,false,true,
sn-106-subnetradar-dashboard,106,nodexo,Nodexo,dashboard,Nodexo SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/106,false,true,
sn-106-taomarketcap-dashboard,106,nodexo,Nodexo,dashboard,Nodexo TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/106,false,true,
sn-106-taopedia-article,106,nodexo,Nodexo,docs,Nodexo Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_106/index.mdx,false,true,
sn-106-tensorplex-docs,106,nodexo,Nodexo,docs,Nodexo Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/106,false,true,
sn-107-backprop-dashboard,107,sn-107,Minos,dashboard,Minos Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/107-minos,false,true,
sn-107-native-chain-github,107,sn-107,Minos,source-repo,Minos GitHub source repository,opentensor,registry-observed,https://github.com/minos-protocol/minos_subnet,false,true,
sn-107-native-chain-website,107,sn-107,Minos,website,Minos website,opentensor,registry-observed,https://theminos.ai/,false,true,
sn-107-subnetradar-dashboard,107,sn-107,Minos,dashboard,Minos SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/107,false,true,
sn-107-taomarketcap-dashboard,107,sn-107,Minos,dashboard,Minos TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/107,false,true,
sn-107-taopedia-article,107,sn-107,Minos,docs,Minos Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_107/index.mdx,false,true,
sn-107-tensorplex-docs,107,sn-107,Minos,docs,Minos Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/107,false,true,
sn-107-website-common-docs,107,sn-107,Minos,docs,Minos docs,opentensor,registry-observed,https://theminos.ai/docs,false,true,
sn-107-website-link-theminos-ai-docs-3,107,sn-107,Minos,docs,Minos docs,opentensor,registry-observed,https://theminos.ai/whitepaper,false,true,
sn-108-backprop-dashboard,108,sn-108,TalkHead,dashboard,TalkHead Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/108-talkhead,false,true,
sn-108-native-chain-github,108,sn-108,TalkHead,source-repo,TalkHead GitHub source repository,opentensor,registry-observed,https://github.com/talkheadai/talkhead-subnet,false,true,
sn-108-native-chain-website,108,sn-108,TalkHead,website,TalkHead website,opentensor,registry-observed,https://www.talkhead.ai/,false,true,
sn-108-subnetradar-dashboard,108,sn-108,TalkHead,dashboard,TalkHead SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/108,false,true,
sn-108-taomarketcap-dashboard,108,sn-108,TalkHead,dashboard,TalkHead TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/108,false,true,
sn-108-taopedia-article,108,sn-108,TalkHead,docs,TalkHead Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_108/index.mdx,false,true,
sn-108-tensorplex-docs,108,sn-108,TalkHead,docs,TalkHead Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/108,false,true,
sn-109-academia-archives,109,sn-109,Academia,data-artifact,Academia Bittensor archives dataset,academia,official,https://github.com/fx-integral/academia-archives,false,true,
sn-109-academia-source,109,sn-109,Academia,source-repo,Academia source repository,academia,official,https://github.com/fx-integral/academia,false,true,
sn-109-backprop-dashboard,109,sn-109,Academia,dashboard,Academia Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/109-academia,false,true,
sn-109-subnetradar-dashboard,109,sn-109,Academia,dashboard,Academia SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/109,false,true,
sn-109-taomarketcap-dashboard,109,sn-109,Academia,dashboard,Academia TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/109,false,true,
sn-109-taopedia-article,109,sn-109,Academia,docs,Academia Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_109/index.mdx,false,true,
sn-109-tensorplex-docs,109,sn-109,Academia,docs,Academia Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/109,false,true,
sn-110-backprop-dashboard,110,sn-110,Green Compute,dashboard,Green Compute Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/110-green-compute,false,true,
sn-110-green-compute-chat-completions-api,110,sn-110,Green Compute,subnet-api,Green Compute chat completions API,green-compute,official,https://api.green-compute.com/v1/chat/completions,true,true,
sn-110-green-compute-models,110,sn-110,Green Compute,data-artifact,Green Compute model directory,green-compute,official,https://www.green-compute.com/models,false,true,
sn-110-green-compute-openapi,110,sn-110,Green Compute,openapi,Green Compute Gateway OpenAPI schema,green-compute,official,https://api.green-compute.com/openapi.json,false,true,
sn-110-green-compute-website,110,sn-110,Green Compute,website,Green Compute website,green-compute,official,https://www.green-compute.com/,false,true,
sn-110-subnetradar-dashboard,110,sn-110,Green Compute,dashboard,Green Compute SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/110,false,true,
sn-110-taomarketcap-dashboard,110,sn-110,Green Compute,dashboard,Green Compute TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/110,false,true,
sn-110-taopedia-article,110,sn-110,Green Compute,docs,Green Compute Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_110/index.mdx,false,true,
sn-110-tensorplex-docs,110,sn-110,Green Compute,docs,Green Compute Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/110,false,true,
sn-110-tensorplex-source-repo-1,110,sn-110,Green Compute,source-repo,Green Compute source repository candidate,tensorplex-subnet-docs,registry-observed,https://github.com/Rich-Kids-of-TAO/rkt-subnet,false,true,
sn-110-website-link-www-green-compute-com-data-artifact-10,110,sn-110,Green Compute,data-artifact,Green Compute data artifact,green-compute,registry-observed,https://www.green-compute.com/models?prefill=Qwen%2FQwen2.5-7B-Instruct,false,true,
sn-110-website-link-www-green-compute-com-data-artifact-9,110,sn-110,Green Compute,data-artifact,Green Compute data artifact,green-compute,registry-observed,https://www.green-compute.com/models?prefill=meta-llama%2FMeta-Llama-3.1-8B-Instruct,false,true,
sn-111-backprop-dashboard,111,sn-111,oneoneone,dashboard,oneoneone Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/111-oneoneone,false,true,
sn-111-oneoneone-source,111,sn-111,oneoneone,source-repo,oneoneone source repository,oneoneone,official,https://github.com/oneoneone-io/subnet-111,false,true,
sn-111-oneoneone-website,111,sn-111,oneoneone,website,oneoneone website,oneoneone,official,https://oneoneone.io/,false,true,
sn-111-subnetradar-dashboard,111,sn-111,oneoneone,dashboard,oneoneone SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/111,false,true,
sn-111-taomarketcap-dashboard,111,sn-111,oneoneone,dashboard,oneoneone TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/111,false,true,
sn-111-taopedia-article,111,sn-111,oneoneone,docs,oneoneone Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_111/index.mdx,false,true,
sn-111-tensorplex-docs,111,sn-111,oneoneone,docs,oneoneone Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/111,false,true,
sn-112-backprop-dashboard,112,sn-112,minotaur,dashboard,minotaur Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/112-minotaur,false,true,
sn-112-native-chain-github,112,sn-112,minotaur,source-repo,minotaur GitHub source repository,opentensor,registry-observed,https://github.com/subnet112/minotaur_subnet,false,true,
sn-112-native-chain-website,112,sn-112,minotaur,website,minotaur website,opentensor,registry-observed,https://minotaursubnet.com/,false,true,
sn-112-subnetradar-dashboard,112,sn-112,minotaur,dashboard,minotaur SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/112,false,true,
sn-112-taomarketcap-dashboard,112,sn-112,minotaur,dashboard,minotaur TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/112,false,true,
sn-112-taopedia-article,112,sn-112,minotaur,docs,minotaur Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_112/index.mdx,false,true,
sn-112-tensorplex-docs,112,sn-112,minotaur,docs,minotaur Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/112,false,true,
sn-112-website-link-minotaursubnet-com-docs-1,112,sn-112,minotaur,docs,minotaur docs,opentensor,registry-observed,https://docs.minotaursubnet.com/,false,true,
sn-113-backprop-dashboard,113,sn-113,TensorUSD,dashboard,TensorUSD Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/113-tensorusd,false,true,
sn-113-subnetradar-dashboard,113,sn-113,TensorUSD,dashboard,TensorUSD SubnetRadar dashboard,subnetradar,registry-observed,https://subnetradar.com/subnet/113,false,true,
sn-113-taomarketcap-dashboard,113,sn-113,TensorUSD,dashboard,TensorUSD TaoMarketCap dashboard,taomarketcap,registry-observed,https://taomarketcap.com/subnets/113,false,true,
sn-113-taopedia-article,113,sn-113,TensorUSD,docs,TensorUSD Taopedia article,taopedia-articles,registry-observed,https://github.com/e35ventura/taopedia-articles/blob/main/content/pages/subnet_113/index.mdx,false,true,
sn-113-tensorplex-docs,113,sn-113,TensorUSD,docs,TensorUSD Tensorplex subnet docs,tensorplex-subnet-docs,registry-observed,https://github.com/tensorplex-labs/subnet-docs/tree/main/data/113,false,true,
sn-113-tensorusd-docs,113,sn-113,TensorUSD,docs,TensorUSD subnet docs,tensorusd,official,https://docs.tensorusd.com/components/subnet,false,true,
sn-113-tensorusd-source,113,sn-113,TensorUSD,source-repo,TensorUSD source repository,tensorusd,official,https://github.com/TensorUSD/subnet,false,true,
sn-113-tensorusd-website,113,sn-113,TensorUSD,website,TensorUSD website,tensorusd,official,https://tensorusd.com/,false,true,
sn-113-website-link-tensorusd-com-docs-1,113,sn-113,TensorUSD,docs,TensorUSD docs,tensorusd,registry-observed,https://docs.tensorusd.com/,false,true,
sn-114-backprop-dashboard,114,sn-114,SOMA,dashboard,SOMA Backprop Finance dashboard,backprop-finance,registry-observed,https://backprop.finance/dtao/subnets/114-soma,false,true,
sn-114-level114-source,114,sn-114,SOMA,source-repo,Level114 subnet source repository,soma,community,https://github.com/Level114/level114-subnet,false,true,
sn-114-soma-access,114,sn-114,SOMA,dashboard,SOMA access surface,soma,official,https://thesoma.ai/soma-access,false,true,
